3552,1168,978,673,503
3554,1164,967,668,505
3555,1163,964,662,505
3556,1163,964,663,506
3557,1168,964,660,506
3559,1170,968,661,502
3567,1168,980,653,485
3570,1172,997,664,487
3572,1167,1003,660,487
3574,1164,990,660,491
3576,1161,983,652,492
3577,1159,978,651,491
3581,1160,988,648,498
3585,1157,977,647,505
3591,1157,992,648,504
3592,1156,993,648,502
3593,1157,999,647,501
3596,1158,1015,651,501
3598,1146,967,657,472
3600,1145,956,661,465
3601,1143,956,659,467
3602,1143,956,657,464
3613,1137,982,662,503
3625,1142,981,657,448
3650,1152,1033,644,510
3651,1154,1040,642,510
3653,1153,1042,644,516
3654,1152,1036,643,513
3655,1151,1033,645,515
3656,1147,1019,651,515
3657,1147,1016,650,518
3685,1163,979,674,487
3704,1140,921,681,504
3715,1125,1009,701,484
3716,1128,989,700,476
3720,1114,1008,695,535
3730,1129,999,679,537
3732,1133,993,681,542
3738,1134,994,675,536
3756,1143,974,680,534
3761,1148,954,696,567
3868,1143,956,704,603
3885,1191,996,695,536
3886,1184,977,690,521
3897,1121,928,681,537
3899,1124,928,681,538
3900,1125,929,680,538
3902,1124,930,680,541
3904,1123,929,681,542
3905,1124,931,679,542
3906,1124,932,680,542
3907,1126,935,677,537
3908,1128,940,676,533
3909,1130,940,677,531
3916,1129,934,682,524
3937,1120,940,675,458
3938,1124,938,674,456
3984,1109,976,659,483
3989,1105,978,659,466
4001,1287,1089,698,580
4011,1237,1040,684,507
4019,1231,1100,679,505
4032,1205,1019,653,462
4033,1205,1015,652,463
4050,1180,1031,627,449
4117,1215,993,677,493
4173,1188,1030,646,478
4191,1186,1021,623,448
4192,1186,1017,622,444
4202,1153,962,661,509
4206,1149,959,663,488
4208,1147,979,666,496
4209,1146,981,666,497
4210,1146,980,667,496
4220,1144,958,649,519
4223,1151,958,655,505
4224,1151,955,651,497
4249,1153,1010,642,436
4257,1207,1011,636,455
4261,1210,1014,633,450
4267,1207,1013,640,459
4270,1213,1017,636,455
4315,1164,1016,621,451
4322,1153,1039,635,450
4324,1150,1066,628,478
4325,1153,1068,629,490
4357,1137,949,658,505
4358,1137,944,661,503
4363,1142,927,678,515
4364,1142,933,674,515
4375,1136,946,653,531
4376,1135,940,652,529
4377,1135,937,654,531
4378,1134,937,654,531
4379,1135,938,655,531
4380,1135,939,652,529
4381,1134,938,651,529
4382,1135,938,652,530
4385,1135,937,652,529
4386,1136,938,653,529
4387,1134,941,646,525
4388,1136,947,649,519
4389,1136,964,646,520
4391,1135,965,646,523
4392,1136,964,641,526
4399,1138,968,637,522
4400,1142,971,638,517
4401,1135,974,646,516
4406,1142,949,645,513
4407,1141,948,641,510
4408,1141,950,639,509
4410,1140,950,642,516
4411,1141,952,643,517
4417,1142,960,639,505
4418,1142,964,638,504
4421,1137,980,642,501
4435,1133,963,643,492
4436,1135,962,641,493
4443,1159,947,653,506
4457,1160,966,625,481
4458,1163,965,623,475
4459,1159,948,612,466
4460,1157,940,607,463
4469,1154,945,610,467
4471,1154,944,610,468
4472,1153,944,609,468
4474,1151,946,606,467
4480,1140,968,618,433
4481,1136,964,623,433
4483,1125,977,623,438
4493,1126,1028,614,432
4497,1123,1015,618,434
4498,1138,987,623,459
4499,1142,970,623,489
4500,1142,962,636,486
4502,1136,951,632,478
4503,1135,941,609,474
4519,1128,968,609,483
4524,1126,960,602,474
4531,1123,938,602,473
4545,1108,970,622,496
4546,1110,960,622,487
4547,1111,953,619,477
4548,1110,951,618,471
4549,1111,949,621,469
4550,1110,949,619,469
4551,1108,949,620,465
4552,1109,948,621,465
4553,1107,949,621,465
4554,1107,948,620,465
4556,1107,947,618,467
4557,1104,945,619,473
4558,1104,946,621,475
4559,1104,947,623,482
4560,1103,947,626,500
4561,1099,950,633,492
4562,1102,947,640,493
4567,1103,957,660,512
4577,1104,942,681,530
4579,1107,941,676,534
4580,1107,934,676,534
4581,1107,930,675,534
4582,1108,927,674,535
4583,1108,927,672,535
4584,1107,928,671,536
4586,1107,930,670,536
4587,1107,932,670,534
4588,1106,950,670,533
4617,1131,929,615,437
4656,1107,923,629,455
4695,1073,960,637,486
4699,1085,948,657,484
4703,1077,890,668,549
4714,1075,919,659,525
4717,1083,918,651,520
4720,1081,926,658,507
4723,1106,940,660,490
4724,1133,962,670,491
4727,1145,962,679,455
4730,1174,1005,675,458
4732,1175,1012,677,461
4734,1177,1014,676,462
4735,1175,1013,677,462
4736,1171,1011,677,462
4737,1168,1005,676,459
4739,1164,987,669,452
4740,1157,982,668,451
4742,1150,982,665,449
4743,1150,979,662,447
4744,1148,973,660,447
4745,1145,969,657,448
4746,1145,964,646,443
4748,1119,951,631,453
4749,1090,922,631,470
4750,1086,910,633,477
4751,1085,897,629,472
4752,1088,892,629,468
4753,1088,892,629,466
4754,1088,895,628,468
4755,1088,900,628,469
4756,1088,904,628,467
4757,1088,907,625,466
4758,1088,908,623,463
4759,1088,912,623,459
4762,1094,916,623,443
4764,1087,936,625,458
4772,1110,956,620,462
4775,1087,913,626,489
4777,1075,884,631,493
4778,1078,892,633,493
4779,1077,888,632,490
4781,1076,890,628,488
4783,1073,909,632,501
4784,1072,917,630,510
4785,1074,922,629,514
4786,1079,917,630,492
4789,1080,912,635,499
4797,1080,898,635,496
4798,1081,896,634,494
4799,1081,896,634,494
4800,1080,896,634,495
4801,1079,943,634,513
4802,1077,909,632,496
4803,1078,898,632,492
4804,1081,903,631,493
4809,1084,903,614,478
4815,1082,903,609,496
4816,1083,907,607,504
4818,1078,912,608,501
4819,1079,906,610,493
4821,1080,906,618,492
4822,1078,905,620,493
4824,1075,903,629,502
4825,1074,904,630,501
4826,1074,902,630,500
4827,1075,903,628,499
4828,1074,904,626,498
4829,1072,905,626,499
4830,1075,904,627,498
4831,1075,904,626,500
4832,1074,903,626,501
4833,1073,902,623,503
4835,1074,907,624,506
4836,1075,911,626,506
4837,1074,918,622,506
4839,1078,944,626,499
4841,1077,938,632,488
4842,1077,938,631,488
4843,1078,938,631,486
4848,1074,937,633,491
4849,1074,936,632,490
4850,1082,959,609,487
4852,1073,955,609,498
4853,1077,943,612,497
4854,1080,936,614,492
4859,1078,927,633,492
4861,1082,912,653,504
4862,1085,923,652,505
4863,1086,938,645,507
4864,1087,946,645,510
4865,1094,951,644,517
4866,1095,957,640,520
4867,1091,960,636,523
4868,1093,977,630,518
4870,1099,959,635,519
4871,1102,963,633,523
4872,1098,963,634,526
4873,1101,960,640,517
4877,1094,963,646,534
4878,1090,956,654,540
4879,1091,955,655,542
4881,1091,961,651,538
4884,1093,959,656,542
4886,1091,973,654,545
4891,1090,960,641,541
4897,1090,943,636,543
4899,1095,911,632,546
4900,1097,912,631,552
4901,1094,910,630,544
4902,1097,910,630,545
4903,1099,909,629,543
4904,1099,912,628,546
4905,1099,910,628,544
4906,1099,910,630,543
4907,1098,912,631,542
4909,1097,915,633,516
4912,1098,925,636,554
4916,1092,904,632,527
4919,1092,913,634,534
4922,1093,905,633,531
4924,1086,915,634,502
4925,1083,916,636,500
4926,1085,916,634,498
4927,1083,918,634,497
4928,1081,914,636,498
4929,1082,910,639,502
4930,1083,917,639,499
4931,1085,915,636,496
4934,1084,913,632,494
4937,1083,911,634,495
4940,1082,928,631,492
4942,1085,940,632,498
4943,1088,932,632,481
4946,1088,924,636,461
4949,1090,927,631,459
4950,1090,927,632,459
4953,1080,928,641,481
4958,1090,923,627,481
4959,1092,911,630,481
4960,1093,900,639,478
4963,1093,894,655,489
4964,1094,902,651,495
4970,1089,959,628,520
4972,1088,947,635,511
4973,1086,941,637,511
4975,1073,909,653,481
4976,1082,904,653,482
4977,1084,903,653,480
4978,1084,905,653,480
4979,1085,907,653,477
4980,1086,913,650,467
4981,1081,915,646,459
4982,1081,928,645,462
4983,1082,953,648,472
4984,1078,953,645,478
4989,1080,960,644,459
4992,1084,971,635,430
4993,1087,971,635,431
4995,1084,969,638,433
4996,1085,968,638,433
4998,1082,964,638,432
5000,1082,962,639,435
